Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
INV-00159,A,Yangon,Normal,M,Electronic accessories,38.65,4,7.73,162.32999999999998,2023/05/31,18:04,Credit card,154.6,4.7619047619,7.73,6.8
INV-00611,A,Yangon,Member,Male,Home and lifestyle,15.73,2,1.573,33.033,2023-08-06,17:30,Cash,31.46,4.7619047619,1.573,9.0
INV-01006,B,Mandalay,Normal,Male,Health and beauty,57.9,1,2.895,60.795,2023/03/14,17:38,Cash,57.9,4.7619047619,2.895,6.6
INV-01108,C,Naypyitaw,Normal,Male,Fashion accessories,29.83,1,1.4915,31.321499999999997,2023-12-30,13:52,Cash,29.83,4.7619047619,1.4915,
INV-00196,B,Mandalay,Normal,Male,Electronic accessories,57.09,9,25.6905,539.5005000000001,2023-09-30,12:21,Cash,513.8100000000001,4.7619047619,25.6905,4.3
INV-01491,A,Yangon,Member,Female,Sports and travel,50.96,10,25.48,535.08,2023-12-04,10:09,Ewallet,509.6,4.7619047619,25.48,5.2
INV-00545,B,Mandalay,Member,Female,Home and lifestyle,22.39,8,8.956,188.076,2023-10-11,10:37,Cash,179.12,4.7619047619,8.956,7.2
INV-00411,B,Mandalay,Normal,,Health and beauty,20.11,8,8.044,168.924,2023-09-16,14:25,Cash,160.88,4.7619047619,8.044,9.4
INV-00097,B,Mandalay,Normal,Female,Sports and travel,23.56,5,5.89,123.69,2023-10-13,10:13,Ewallet,117.8,4.7619047619,5.89,4.2
INV-00620,C,Naypyitaw,Member,F,Food and beverages,36.05,1,1.8025,37.8525,2023-03-04,12:26,Credit card,36.05,4.7619047619,1.8025,4.2
INV-00157,B,Mandalay,Normal,Male,,38.8,7,13.58,285.17999999999995,2023-06-24,14:37,Ewallet,271.59999999999997,4.7619047619,13.58,
INV-00420,C,Naypyitaw,Member,M,Health and beauty,96.55,3,14.4825,304.1325,2023-01-02,15:08,Ewallet,289.65,4.7619047619,14.4825,8.8
INV-00679,C,Naypyitaw,Member,Female,Health and beauty,428.0780604770342,1,2.2855,250.51419299338548,2023-07-14,20:52,Cash,45.71,4.7619047619,2.2855,6.7
INV-00478,B,Mandalay,Member,Male,Home and lifestyle,92.08,7,32.228,676.7879999999999,2023-08-24,13:55,Credit card,644.56,4.7619047619,32.228,6.5
INV-00076,C,Naypyitaw,Normal,Male,Sports and travel,66.05,9,29.7225,624.1724999999999,2023-03-25,15:49,Ewallet,594.4499999999999,4.7619047619,29.7225,7.7
INV-01213,A,Yangon,Member,Male,Food and beverages,62.68,2,6.268,131.628,2023-11-13,19:14,Ewallet,125.36,4.7619047619,6.268,7.5
INV-01466,A,Yangon,Normal,Male,Electronic accessories,19.4,8,7.76,162.95999999999998,2023-01-08,13:17,Ewallet,155.2,4.7619047619,7.76,7.3
INV-00448,C,Naypyitaw,Member,F,Home and lifestyle,61.46,5,15.365,322.665,2023-07-03,19:16,Credit card,307.3,4.7619047619,15.365,9.8
INV-00179,C,Naypyitaw,Member,Female,Health and beauty,81.69,10,40.845,857.745,2023-09-29,10:15,Cash,816.9,4.7619047619,40.845,7.8
INV-00391,C,Naypyitaw,Normal,Female,Food and beverages,25.29,7,8.8515,185.8815,2023-12-08,17:05,Ewallet,177.03,4.7619047619,8.8515,5.5
INV-01337,A,Yangon,Normal,Male,Home and lifestyle,21.63,1,1.0815,22.711499999999997,2023-05-20,10:11,Cash,21.63,4.7619047619,1.0815,
INV-00681,C,Naypyitaw,Member,Female,Sports and travel,50.61,9,22.7745,478.2645,2023-01-04,13:43,Ewallet,455.49,4.7619047619,22.7745,8.6
INV-01284,A, Yangon ,Normal,Male,Fashion accessories,81.28,7,28.448,597.408,2023-05-02,12:34,Ewallet,568.96,4.7619047619,28.448,7.4
INV-01415,B,Mandalay,Normal,Female,Home and lifestyle,35.04,10,17.52,367.91999999999996,2023-07-09,13:08,Cash,350.4,4.7619047619,17.52,6.3
INV-00850,B,Mandalay,Member,Male,Sports and travel,31.77,3,4.7655,100.0755,2023-10-12,20:14,Credit card,95.31,4.7619047619,4.7655,7.2
INV-00811,C,Naypyitaw,Normal,Female,Food and beverages,47.01,8,18.804,394.88399999999996,2023-10-03,14:24,Credit card,376.08,4.7619047619,18.804,9.9
INV-00922,B, Mandalay ,Member,Male,Fashion accessories,84.96,2,8.496,178.416,2023-08-29,20:17,Ewallet,169.92,4.7619047619,8.496,8.1
INV-00837,C,Naypyitaw,Member,Female,Electronic accessories,57.8,1,2.89,60.69,2023-06-24,17:29,Ewallet,57.8,4.7619047619,2.89,
INV-00698,B,Mandalay,Member,Female,Health and beauty,33.36,2,3.336,70.056,2023-12-09,18:28,Ewallet,66.72,4.7619047619,3.336,8.0
INV-00695,A,Yangon,Normal,Male,Food and beverages,77.17,1,3.8585,81.02850000000001,2023-01-15,13:45,Credit card,77.17,4.7619047619,3.8585,6.5
INV-00295,A,Yangon,Normal,M,Health and beauty,45.47,2,4.547,95.487,2023-09-06,13:36,Ewallet,90.94,4.7619047619,4.547,8.3
INV-00794,B,Mandalay,Member,Male,Home and lifestyle,85.28,10,42.64,895.4399999999999,2023-06-24,20:38,Ewallet,852.8,4.7619047619,42.64,7.9
INV-00927,A,Yangon,Member,Female,,59.01,3,8.8515,185.8815,2023-01-27,20:37,Cash,177.03,4.7619047619,8.8515,9.5
INV-00089,C,Naypyitaw,Normal,F,Home and lifestyle,24.93,10,12.465,261.765,2023-10-01,15:27,Cash,249.3,4.7619047619,12.465,
INV-00042,B,Mandalay,Normal,F,Health and beauty,81.23,3,12.1845,255.8745,2023-02-17,10:18,Ewallet,243.69,4.7619047619,12.1845,4.6
INV-00990,C,Naypyitaw,Normal,male,Sports and travel,76.59,3,11.4885,241.2585,2023-08-21,11:59,Credit card,229.77,4.7619047619,11.4885,
INV-00612,C,naypyitaw,Member,M,Sports and travel,25.94,9,11.673,245.133,2023-04-23,20:12,Credit card,233.46,4.7619047619,11.673,7.7
INV-01328,C,Naypyitaw,Normal,F,Electronic accessories,71.95,5,17.9875,377.7375,2023-06-17,12:11,Cash,359.75,4.7619047619,17.9875,4.5
INV-01434,B,Mandalay,Member,F,Sports and travel,10.67,7,3.7345,78.4245,2023-12-06,13:58,Cash,74.69,4.7619047619,3.7345,9.6
INV-00985,C,Naypyitaw,Normal,Female,Sports and travel,17.58,5,4.395,92.29499999999999,2023-04-29,20:31,Ewallet,87.89999999999999,4.7619047619,4.395,8.9
INV-01165,A,Yangon,Normal,Female,Food and beverages,53.93,3,8.0895,169.87949999999998,2023/05/03,19:40,Cash,161.79,4.7619047619,8.0895,4.3
INV-00291,A,Yangon,Member,Male,,71.06,7,24.871,522.291,2023-02-17,19:15,Ewallet,497.42,4.7619047619,24.871,
INV-01465,C,Naypyitaw,Normal,,Food and beverages,14.73,1,0.7365,15.4665,2023-03-09,13:42,Ewallet,14.73,4.7619047619,0.7365,7.3
INV-00632,C,Naypyitaw,Member,Male,,29.59,7,10.3565,217.4865,2023-08-07,17:56,Credit card,207.13,4.7619047619,10.3565,9.2
INV-00349,B,Mandalay,Normal,Female,Health and beauty,76.81,5,19.2025,403.2525,2023-10-17,14:19,Cash,384.05,4.7619047619,19.2025,4.7
INV-00572,C,naypyitaw,Normal,Male,Home and lifestyle,43.03,1,2.1515,45.1815,2023-09-19,17:12,Ewallet,43.03,4.7619047619,2.1515,
INV-00603,A,Yangon,Member,,Fashion accessories,18.78,5,4.695,98.595,2023-09-11,10:06,Cash,93.9,4.7619047619,4.695,4.1
INV-01459,A,Yangon,Member,Female,,22.33,8,8.932,187.57199999999997,2023-10-04,10:57,Credit card,178.64,4.7619047619,8.932,7.1
INV-01037,B,Mandalay,Normal,Male,Electronic accessories,82.46,7,28.861,606.0809999999999,2023-10-22,14:26,Ewallet,577.2199999999999,4.7619047619,28.861,8.5
INV-00882,B,Mandalay,Normal,Female,Sports and travel,83.11,6,24.933,523.593,2023-04-29,10:05,Ewallet,498.65999999999997,4.7619047619,24.933,9.5
INV-01151,C,Naypyitaw,Normal,female,Health and beauty,82.77,10,41.385,869.0849999999999,2023-09-08,14:18,Cash,827.6999999999999,4.7619047619,41.385,4.3
INV-00459,A,Yangon,Member,male,Food and beverages,31.94,10,15.97,335.37000000000006,2023-05-02,11:44,Credit card,319.40000000000003,4.7619047619,15.97,6.2
INV-00376,B,Mandalay,Member,female,Health and beauty,50.64,6,15.192,319.03200000000004,2023-03-09,15:25,Cash,303.84000000000003,4.7619047619,15.192,7.8
INV-00334,A,Yangon,Normal,female,,24.82,2,2.482,52.122,2023-02-04,14:07,Credit card,49.64,4.7619047619,2.482,6.7
INV-00989,A, Yangon ,Member,Female,Health and beauty,84.49,9,38.0205,798.4304999999999,2023-12-26,16:23,Credit card,760.41,4.7619047619,38.0205,5.3
INV-01367,C,Naypyitaw,Member,Male,Health and beauty,17.16,1,0.858,18.018,2023-07-10,14:05,Credit card,17.16,4.7619047619,0.858,7.3
INV-01132,B,Mandalay,Member,M,Health and beauty,70.28,9,31.626,664.146,2023-10-10,20:48,Cash,632.52,4.7619047619,31.626,7.5
INV-00753,B,Mandalay,Member,Male,Home and lifestyle,11.64,8,4.656,97.77600000000001,2023-04-22,18:13,Credit card,93.12,4.7619047619,4.656,4.1
INV-01436,A,Yangon,Member,Male,Fashion accessories,22.54,2,2.254,47.333999999999996,2023-11-25,14:28,Ewallet,45.08,4.7619047619,2.254,9.3
INV-00602,A,yangon,Normal,female,Food and beverages,92.06,5,23.015,483.315,2023-07-16,20:14,Credit card,460.3,4.7619047619,23.015,6.6
INV-00329,B, Mandalay ,Normal,Male,Fashion accessories,51.95,9,23.3775,490.9275,2023-09-18,14:02,Credit card,467.55,4.7619047619,23.3775,5.3
INV-00319,A,Yangon,Member,Male,Fashion accessories,91.5,9,41.175,864.675,2023-02-01,12:51,Cash,823.5,4.7619047619,41.175,9.5
INV-01192,B,Mandalay,Member,Male,Sports and travel,34.66,3,5.199,109.17899999999999,2023-07-29,11:40,Credit card,103.97999999999999,4.7619047619,5.199,
INV-01142,B,Mandalay,Normal,Female,Home and lifestyle,50.52,6,15.156,318.276,2023-06-24,16:10,Ewallet,303.12,4.7619047619,15.156,7.9
INV-00013,C,Naypyitaw,Member,Male,Health and beauty,50.01,3,7.5015,157.5315,2023-08-05,18:38,Credit card,150.03,4.7619047619,7.5015,8.1
INV-00172,A,Yangon,Member,Male,Health and beauty,99.52,6,29.856,626.976,2023-09-17,19:30,Ewallet,597.12,4.7619047619,29.856,6.5
INV-00261,B,Mandalay,Normal,Male,Home and lifestyle,65.8,5,16.45,345.45,2023-07-30,15:59,Cash,329.0,4.7619047619,16.45,4.8
INV-00874,B,Mandalay,Normal,female,Fashion accessories,28.19,3,4.2285,88.7985,2023-10-09,16:05,Cash,84.57000000000001,4.7619047619,4.2285,8.6
INV-00916,B,Mandalay,Normal,Male,Health and beauty,59.82,8,23.928,502.488,2023/11/23,13:53,Cash,478.56,4.7619047619,23.928,6.5
INV-00847,A,Yangon,Normal,Female,Food and beverages,84.23,7,29.4805,619.0905,2023-05-04,20:03,Credit card,589.61,4.7619047619,29.4805,4.1
INV-00139,B,Mandalay,Member,,Sports and travel,90.89,7,31.8115,668.0415,2023/12/15,14:12,Ewallet,636.23,4.7619047619,31.8115,
INV-00550,C,Naypyitaw,Normal,Male,,47.46,8,18.984,398.664,2023-07-14,20:15,Credit card,379.68,4.7619047619,18.984,4.6
INV-00651,A,Yangon,Normal,M,,37.38,9,16.821,353.24100000000004,2023/05/20,11:11,Cash,336.42,4.7619047619,16.821,6.8
INV-00901,A,Yangon,Normal,Female,Fashion accessories,62.48,5,15.62,328.02,2023-04-27,12:59,Ewallet,312.4,4.7619047619,15.62,6.8
INV-01349,C,Naypyitaw,Normal,female,Fashion accessories,11.23,1,0.5615,11.791500000000001,2023-12-12,19:15,Ewallet,11.23,4.7619047619,0.5615,9.0
INV-00559,C,naypyitaw,Normal,M,,17.54,10,8.77,184.17,2023-06-05,17:55,Cash,175.39999999999998,4.7619047619,8.77,6.5
INV-00140,C,Naypyitaw,Member,female,Health and beauty,59.78,9,26.901,564.9209999999999,2023-08-05,12:38,Ewallet,538.02,4.7619047619,26.901,6.7
INV-01353,B,Mandalay,Member,Female,Home and lifestyle,12.92,2,1.292,27.132,2023-02-16,18:48,Ewallet,25.84,4.7619047619,1.292,9.1
INV-00950,B,Mandalay,Member,Male,Sports and travel,36.97,2,3.697,77.637,2023-11-13,19:50,Cash,73.94,4.7619047619,3.697,5.7
INV-00225,A,Yangon,Normal,,Home and lifestyle,59.54,10,29.77,625.17,2023-10-29,19:24,Credit card,595.4,4.7619047619,29.77,7.0
INV-01351,C,Naypyitaw,Normal,,Sports and travel,12.6,6,3.78,79.38,2023-10-13,19:31,Ewallet,75.6,4.7619047619,3.78,8.3
INV-00410,A,Yangon,Member,M,Home and lifestyle,62.89,4,12.578,264.138,2023-05-16,11:04,Cash,251.56,4.7619047619,12.578,7.2
INV-00326,C,Naypyitaw,Normal,female,Home and lifestyle,16.13,4,3.226,67.746,2023-09-29,14:32,Cash,64.52,4.7619047619,3.226,9.0
INV-00300,A,Yangon,Member,Male,,99.61,2,9.961,209.181,2023-03-26,18:34,Credit card,199.22,4.7619047619,9.961,6.6
INV-00942,B,Mandalay,Normal,female,Food and beverages,53.62,5,13.405,281.50499999999994,2023/06/05,12:05,Ewallet,268.09999999999997,4.7619047619,13.405,5.7
INV-00783,A,Yangon,Normal,Male,Sports and travel,13.85,5,3.4625,72.7125,2023-03-03,16:26,Cash,69.25,4.7619047619,3.4625,7.1
INV-00712,B,Mandalay,Member,Male,Food and beverages,75.05,10,37.525,788.025,2023-02-12,11:34,Cash,750.5,4.7619047619,37.525,
INV-01437,B,Mandalay,Member,Male,Home and lifestyle,87.96,4,17.592,369.43199999999996,2023-11-24,12:02,Ewallet,351.84,4.7619047619,17.592,
INV-01007,B,Mandalay,Normal,male,Health and beauty,83.95,4,16.79,352.59000000000003,2023-02-06,17:37,Credit card,335.8,4.7619047619,16.79,7.9
INV-01266,A, Yangon ,Member,Female,Sports and travel,73.51,5,18.3775,385.9275,2023-12-13,20:11,Ewallet,367.55,4.7619047619,18.3775,5.6
INV-00574,B,Mandalay,Member,Male,Fashion accessories,28.59,10,14.295,300.195,2023-03-28,18:19,Ewallet,285.9,4.7619047619,14.295,7.7
INV-00504,C,Naypyitaw,Member,Male,Sports and travel,82.76,3,12.414,260.694,2023-01-20,18:12,Ewallet,248.28000000000003,4.7619047619,12.414,7.1
INV-00606,B,Mandalay,Member,Male,Home and lifestyle,14.84,4,2.968,62.328,2023-03-17,20:49,Cash,59.36,4.7619047619,2.968,9.8
INV-00809,B,Mandalay,Member,male,Food and beverages,84.68,5,21.17,444.57000000000005,2023-05-19,13:35,Ewallet,423.40000000000003,4.7619047619,21.17,9.6
INV-00004,B,Mandalay,Normal,,Fashion accessories,59.1,6,17.73,372.33000000000004,2023-05-21,11:20,Credit card,354.6,4.7619047619,17.73,5.8
INV-00793,B,Mandalay,Member,F,Sports and travel,20.4,7,7.14,149.93999999999997,2023-11-28,14:24,Credit card,142.79999999999998,4.7619047619,7.14,7.9
INV-00468,C,Naypyitaw,Normal,Male,Electronic accessories,87.89629530231244,6,4.17,765.9510496346238,2023-05-08,12:48,Credit card,83.4,4.7619047619,4.17,4.6
INV-00322,C,Naypyitaw,Normal,Male,Food and beverages,49.7,9,22.365,469.665,2023-01-26,14:12,Cash,447.3,4.7619047619,22.365,8.5
INV-00006,A,Yangon,Member,Male,Electronic accessories,14.08,5,3.52,73.92,2023-04-25,11:08,Cash,70.4,4.7619047619,3.52,4.4
INV-00223,A,Yangon,Normal,Female,Food and beverages,37.65,7,13.1775,276.7275,2023-06-23,20:21,Cash,263.55,4.7619047619,13.1775,
INV-00548,B,Mandalay,Normal,Female,Electronic accessories,12.22,6,3.666,76.986,2023-08-04,19:49,Cash,73.32000000000001,4.7619047619,3.666,8.8
INV-00859,B,Mandalay,Normal,Female,Fashion accessories,74.14,2,7.414,155.694,2023-02-17,17:01,Cash,148.28,4.7619047619,7.414,8.0
INV-00040,B,Mandalay,Member,Female,Fashion accessories,68.69,5,17.1725,360.6225,2023-06-22,20:48,Cash,343.45,4.7619047619,17.1725,
INV-00543,A,Yangon,Member,Female,Electronic accessories,38.78,3,5.817,122.15700000000001,2023-12-23,19:36,Cash,116.34,4.7619047619,5.817,
INV-00243,C,Naypyitaw,Normal,female,Fashion accessories,65.26,4,13.052,274.09200000000004,2023-12-09,16:32,Credit card,261.04,4.7619047619,13.052,9.2
INV-00137,B,Mandalay,Normal,Female,Health and beauty,90.5,6,27.15,570.15,2023-11-18,12:15,Cash,543.0,4.7619047619,27.15,
INV-01227,B,Mandalay,Member,Male,Food and beverages,49.92,1,2.496,52.416000000000004,2023-03-27,12:41,Ewallet,49.92,4.7619047619,2.496,8.7
INV-01264,B,mandalay,Member,F,Home and lifestyle,32.93,2,3.293,69.153,2023-08-27,19:26,Cash,65.86,4.7619047619,3.293,5.5
INV-01274,A,Yangon,Normal,Male,Sports and travel,11.75,2,1.175,24.675,2023-11-24,14:40,Cash,23.5,4.7619047619,1.175,7.7
INV-01054,C,Naypyitaw,Member,M,Sports and travel,40.35,7,14.1225,296.5725,2023-09-09,12:35,Credit card,282.45,4.7619047619,14.1225,
INV-01102,C,Naypyitaw,Normal,M,Electronic accessories,20.2,2,2.02,42.42,2023/09/06,14:08,Ewallet,40.4,4.7619047619,2.02,7.0
INV-00799,B, Mandalay ,Member,M,Home and lifestyle,64.53,5,16.1325,338.78249999999997,2023-08-10,13:30,Ewallet,322.65,4.7619047619,16.1325,9.6
INV-01477,C,Naypyitaw,Member,M,Fashion accessories,25.67,1,1.2835,26.953500000000002,2023-09-27,19:09,Ewallet,25.67,4.7619047619,1.2835,
INV-00582,C,Naypyitaw,Member,,Sports and travel,84.27,5,21.0675,442.41749999999996,2023-06-21,11:36,Cash,421.34999999999997,4.7619047619,21.0675,7.9
INV-00809,B,Mandalay,Member,Male,Food and beverages,84.68,5,21.17,444.57000000000005,2023-05-19,13:35,Ewallet,423.40000000000003,4.7619047619,21.17,9.6
INV-01173,B,Mandalay,Normal,M,Home and lifestyle,99.78,6,29.934,628.614,2023-12-28,15:29,Ewallet,598.6800000000001,4.7619047619,29.934,
INV-01435,A,Yangon,Normal,Male,Food and beverages,55.82,2,5.582,117.222,2023-04-19,12:17,Credit card,111.64,4.7619047619,5.582,9.2
INV-00377,C,Naypyitaw,Normal,Female,Home and lifestyle,94.32,9,42.444,891.3239999999998,2023-06-28,15:41,Credit card,848.8799999999999,4.7619047619,42.444,5.5
INV-00315,C,Naypyitaw,Member,female,Fashion accessories,21.44,1,1.072,22.512,2023-04-22,18:21,Credit card,21.44,4.7619047619,1.072,
INV-00443,B,Mandalay,Member,Female,Food and beverages,66.95,10,33.475,702.975,2023-03-07,19:46,Credit card,669.5,4.7619047619,33.475,9.6
INV-00320,A,Yangon,Normal,Male,Health and beauty,85.18,9,38.331,804.9510000000001,2023-06-10,12:04,Ewallet,766.6200000000001,4.7619047619,38.331,7.4
INV-01062,C,Naypyitaw,Member,Female,Home and lifestyle,86.11,7,30.1385,632.9085,2023-02-23,10:47,Credit card,602.77,4.7619047619,30.1385,4.9
INV-00843,A,Yangon,Member,Male,Home and lifestyle,60.57,2,6.057,127.197,2023-01-06,18:41,Cash,121.14,4.7619047619,6.057,8.7
INV-01169,A,Yangon,Member,Female,Health and beauty,66.57,2,6.657,139.797,2023-07-30,20:50,Cash,133.14,4.7619047619,6.657,
INV-00425,A,Yangon,Member,,Food and beverages,65.1,5,16.275,341.775,2023-03-24,10:53,Cash,325.5,4.7619047619,16.275,8.6
INV-00554,B,Mandalay,Normal,F,Fashion accessories,360.2119291094686,9,25.245,7613.271866450473,2023-10-19,15:26,Ewallet,504.90000000000003,4.7619047619,25.245,7.8
INV-00595,C, Naypyitaw ,Member,Female,Fashion accessories,64.0,9,28.8,604.8,2023/02/07,18:44,Credit card,576.0,4.7619047619,28.8,4.2
INV-00953,A,Yangon,Normal,male,Electronic accessories,65.65,6,19.695,413.595,2023-07-14,14:26,Cash,393.90000000000003,4.7619047619,19.695,6.7
INV-01090,A,Yangon,Normal,,Home and lifestyle,60.82,6,18.246,383.166,2023-11-15,14:07,Ewallet,364.92,4.7619047619,18.246,9.7
INV-00818,B,Mandalay,Normal,Male,Electronic accessories,95.57,5,23.8925,501.74249999999995,2023-05-06,17:48,Cash,477.84999999999997,4.7619047619,23.8925,5.7
INV-01259,A,Yangon,Member,Male,Health and beauty,10.64,7,3.724,78.20400000000001,2023-05-11,20:38,Cash,74.48,4.7619047619,3.724,
INV-01363,B, Mandalay ,Member,Male,Electronic accessories,26.69,1,1.3345,28.0245,2023-05-15,13:33,Cash,26.69,4.7619047619,1.3345,7.4
INV-00228,B, Mandalay ,Normal,Male,Sports and travel,62.18,7,21.763,457.02299999999997,2023-10-29,19:51,Ewallet,435.26,4.7619047619,21.763,7.2
INV-00756,C,Naypyitaw,Member,Male,Home and lifestyle,99.27,8,39.708,833.8679999999999,2023-05-12,13:52,Credit card,794.16,4.7619047619,39.708,5.6
INV-01318,C,Naypyitaw,Normal,Male,Fashion accessories,81.48,6,24.444,513.324,2023-11-27,15:10,Credit card,488.88,4.7619047619,24.444,8.3
INV-01032,B, Mandalay ,Member,Female,Health and beauty,79.7,1,3.985,83.685,2023-05-09,16:29,Ewallet,79.7,4.7619047619,3.985,7.2
INV-01344,C,Naypyitaw,Member,Female,Home and lifestyle,18.15,8,7.26,152.45999999999998,2023-08-28,11:35,Ewallet,145.2,4.7619047619,7.26,10.0
INV-00067,A,Yangon,Member,female,Health and beauty,20.98,9,9.441,198.261,2023-05-29,20:25,Cash,188.82,4.7619047619,9.441,8.1
INV-00394,C,Naypyitaw,Normal,Male,Food and beverages,78.94,10,39.47,828.87,2023-12-06,15:45,Ewallet,789.4,4.7619047619,39.47,6.2
INV-00580,A,Yangon,Member,Female,Electronic accessories,92.94,6,27.882,585.5219999999999,2023-11-21,18:59,Credit card,557.64,4.7619047619,27.882,8.9
INV-00025,B,mandalay,Member,,Health and beauty,65.69,5,16.4225,344.8725,2023-12-26,16:20,Cash,328.45,4.7619047619,16.4225,9.0
INV-00212,B, Mandalay ,Normal,Male,Home and lifestyle,94.74,9,42.633,895.293,2023-07-24,15:01,Ewallet,852.66,4.7619047619,42.633,8.2
INV-01198,C,Naypyitaw,Member,Male,Health and beauty,93.19,10,46.595,978.495,2023-06-23,12:56,Ewallet,931.9,4.7619047619,46.595,4.2
INV-01147,C,Naypyitaw,Member,Female,Fashion accessories,95.69,9,43.0605,904.2705000000001,2023-06-02,15:34,Cash,861.21,4.7619047619,43.0605,6.5
INV-00537,C,Naypyitaw,Member,Male,Food and beverages,83.45,3,12.5175,262.8675,2023-09-17,15:43,Credit card,250.35000000000002,4.7619047619,12.5175,
INV-00760,C,naypyitaw,Member,Female,Home and lifestyle,26.64,6,7.992,167.832,2023-11-07,15:15,Credit card,159.84,4.7619047619,7.992,5.1
INV-00702,A,Yangon,Normal,Male,Fashion accessories,53.08,1,2.654,55.733999999999995,2023-08-28,19:03,Cash,53.08,4.7619047619,2.654,9.9
INV-00086,B,Mandalay,Member,Male,Fashion accessories,45.81,6,13.743,288.603,2023-11-08,17:26,Ewallet,274.86,4.7619047619,13.743,7.0
INV-01396,C,Naypyitaw,Member,Male,Food and beverages,77.26,8,30.904,648.984,2023-03-11,11:05,Ewallet,618.08,4.7619047619,30.904,6.0
INV-00273,C,Naypyitaw,Normal,Female,Fashion accessories,23.35,2,2.335,49.035000000000004,2023-04-09,17:44,Cash,46.7,4.7619047619,2.335,9.0
INV-00686,B,Mandalay,Normal,Female,Home and lifestyle,83.59,1,4.1795,87.76950000000001,2023-10-03,19:07,Credit card,83.59,4.7619047619,4.1795,4.9
INV-00701,B,Mandalay,Member,Female,Electronic accessories,61.37,6,18.411,386.631,2023-03-26,16:29,Cash,368.21999999999997,4.7619047619,18.411,6.9
INV-01142,B,Mandalay,Normal,Female,Home and lifestyle,50.52,6,15.156,318.276,2023-06-24,16:10,Ewallet,303.12,4.7619047619,15.156,7.9
INV-00631,C,Naypyitaw,Normal,Male,Home and lifestyle,96.35,6,28.905,607.0049999999999,2023-09-16,18:33,Ewallet,578.0999999999999,4.7619047619,28.905,
INV-01064,B,Mandalay,Member,Male,Health and beauty,32.98,10,16.49,346.28999999999996,2023-06-18,13:28,Credit card,329.79999999999995,4.7619047619,16.49,4.7
INV-01446,A,Yangon,Member,female,Sports and travel,18.23,6,5.469,114.84899999999999,2023-02-05,13:41,Ewallet,109.38,4.7619047619,5.469,5.5
INV-00506,A,Yangon,Normal,Male,Home and lifestyle,36.62,2,3.662,76.902,2023-11-02,14:04,Cash,73.24,4.7619047619,3.662,9.2
